hfr_id,official_hfr_id,hfr_id_source,source_record_id,hospital_name,address,location_text,state,district,subdistrict,pincode,hospital_category,hospital_care_type,discipline,specialties,facilities,total_beds,emergency_services,latitude,longitude,source,data_quality_status
6939100277,,mvp_generated,29767,Tulsi Hospital,"D-Block Samrat Palace, Garh Road, Meerut Road","D-Block Samrat Palace, Garh Road, Meerut Road",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3392609285,,mvp_generated,29768,Uday Policlinic and Nursing Home,"B-111, Pallav Puram","B-111, Pallav Puram, Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1207169006,,mvp_generated,29769,Universal Eye Hospital,"A-37, Geeta Colony , Garh Road, (Near Rajh Rani-Mandap )","A-37, Geeta Colony, Garh Road, (Near Rajh Rani-Mandap ), Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1442862538,,mvp_generated,29770,Vikas Garg Nursing Home,"L-513, Shastrinagar, Happur Road","L-513, Shastrinagar, Happur Road, Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1179512455,,mvp_generated,29771,Vinayak Eye And Maternity Hospital,"1//94, Shradhapuri Meerut Cantt","1//94, Shradhapuri Meerut Cantt",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9825178492,,mvp_generated,29772,Vinod Hospital,"Infront Of Rampurn Gas Agency,Gadh Road","Infront Of Rampurn Gas Agency,Gadh Road",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1727049721,,mvp_generated,29773,Vishwa Jyoti Associates,"334,E.K Road,N.A.S College","334,E.K Road,N.A.S College Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2804770534,,mvp_generated,29774,Yashlok Hospital And Nursing Home,Eastern Kacheri Road Shivaji Road,Eastern Kacheri Road Shivaji Road,Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6194360923,,mvp_generated,29775,Yashoda Nursing Home,"Opposite Nandan Cinema, Garh Road","Opposite Nandan Cinema, Garh Road Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3592350670,,mvp_generated,29776,Yog Nursing Home,"Nera Taj Garhi, University Road","Nera Taj Garhi, University Road, Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1855404426,,mvp_generated,29777,Yug Hospital,"Near Nandan Cinema,Garh Road","Near Nandan Cinema,Garh Road,Meerut",Uttar Pradesh,Meerut,,250001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1404028611,,mvp_generated,29778,Aarogya Niketan Hospital,"Ganj Bazar, Sardhana","Ganj Bazar, Sardhana",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6402334010,,mvp_generated,29779,Anandit Patient Care Home,"H-386, Shastri Nagar","H-386, Shastri Nagar,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8123122483,,mvp_generated,29780,Ashirwad Hospital and Maternity Home,"Opp T. P Nayyar Police Station,Baghpat Road","Opp T. P Nayyar Police Station,Baghpat Road,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4345536010,,mvp_generated,29781,Ashutosh Speciality Hospital And Trauma Center,"Opposite Sant France Convant School, Sardhana Road, Kankar Khera","Opposite Sant France Convant School, Sardhana Road, Kankar Khera, Meerut,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8209295222,,mvp_generated,29782,Bhagya Shree Hospital,"231, 233 Mangel Pandey Nagar, Opposite Ranguli, Near Bharat Petrol Pump","231, 233 Mangel Pandey Nagar, Opposite Ranguli, Near Bharat Petrol Pump, Merut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7555628955,,mvp_generated,29783,Bhupal Hospital and Research Centre,159 College Road,"159 College Road, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6358136394,,mvp_generated,29784,Care Accident Trauma Fracture Care Research Centre,"Garh Road, Bank Colony","Garh Road, Bank Colony Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7059768686,,mvp_generated,29785,City Hospital and Research Centre,"Bhawani Nagar, Hapur Road","Bhawani Nagar, Hapur Road, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6319876458,,mvp_generated,29786,Devki Nandan Hospital,"Behind New Baghpat Bus Stand, Baghpaqt Road","Behind New Baghpat Bus Stand, Baghpaqt Road, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9533344944,,mvp_generated,29787,Devlok Hospital,"4-Phool Bagh Colony, Suraj Khurd Road","4-Phool Bagh Colony, Suraj Khurd Road",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8955880872,,mvp_generated,29788,Divyajyoti Speciality Hospital,"C- 1/4, Pocket - D, Ganga Nagar, Near Sai Mandir","C- 1/4, Pocket - D, Ganga Nagar, Near Sai Mandir",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4408452480,,mvp_generated,29789,Dr Lajpat Rai Nursing Home and Maternity Home,Nr. Hapur Adda Crossing Prahlad Nagar Main Road Meerut City,Nr. Hapur Adda Crossing Prahlad Nagar Main Road Meerut City,Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9269613280,,mvp_generated,29790,Dr.Ajay Jains Child Care Centre,"Rani Mill,Delhi Road","Rani Mill,Delhi Road,Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7296752519,,mvp_generated,29791,Dr.Sandeep Path and Eye Clinic Pvt.Ltd.,"125,Eastern Kutchery Road,(Shivaji Road)","125,Eastern Kutchery Road,(Shivaji Road,)",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9385347123,,mvp_generated,29792,Eves Hospital,"Eves Cinema Road 86 , , Purva Ahiran Hapur Road","Eves Cinema Road 86, Purva Ahiran Hapur Road,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2621650235,,mvp_generated,29793,Gandhi Hospital,"661-L Block, Shastri Nagar Hapur Road","661-L Block, Shastri Nagar Hapur Road,Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3009203988,,mvp_generated,29794,Ganpati Nursing Home,Street No 7 Thapar Nagar,"Street No 7 Thapar Nagar, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7990619338,,mvp_generated,29795,Green Hospital,"Umar Nagar, Hapur Road","Umar Nagar, Hapur Road, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4086515911,,mvp_generated,29796,Hospital Jiwan Raksha,120-Baghwat Road,"120-Baghwat Road,Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5508593490,,mvp_generated,29797,Indraprastha Hospital,"Indraprastha Hospital, Bhumiya Ka Pul , Near Brahmpuri Police,Thana","Indraprastha Hospital, Bhumiya Ka Pul, Near Brahmpuri Police,Thana Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7419844865,,mvp_generated,29798,J P Hospital,"193,Prabhat Nagar,Near Lic,Main Road","193,Prabhat Nagar,Near Lic,Main Road,Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5825881745,,mvp_generated,29799,Jaswant Rai Super Speciality Hospital,"Opp Sports Stadium, Civil Line Mawana Road","Opp Sports Stadium, Civil Line Mawana Road",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7804676683,,mvp_generated,29800,Kmc Hospital and Research Centre,"187, Baghpat Road","187, Baghpat Road, Meerut,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8780323913,,mvp_generated,29801,Krishna Medical Center,Shatwadi Nagar,"Shatwadi Nagar, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9569880909,,mvp_generated,29802,Mangal Nursing Home,"3/7, Shardhapuri, Khirva Road, Kanker Khera","3/7, Shardhapuri, Khirva Road, Kanker Khera",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3668559667,,mvp_generated,29803,Medico Home,P.L.Sharma Road,"P.L.Sharma Road, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6238326317,,mvp_generated,29804,Meerut Eye Centre,"Opposite Gandhi Ashram, Garh Road , Meerut City","Opposite Gandhi Ashram, Garh Road, Meerut City",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8439151743,,mvp_generated,29805,Moolchand Sharbati Devi Eye Hospital,Bacha Park,"Bacha Park, Meerut, Meerut,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9139130007,,mvp_generated,29806,Phulwari Children Hospital,Chippi Tank,"Chippi Tank, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3567309680,,mvp_generated,29807,Prakash Hospital,"1/108,Shradhapuri,Jatauli Road,Kanker Khera","1/108,Shradhapuri,Jatauli Road,Kanker Khera,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9357612520,,mvp_generated,29808,Priyadarshi Hospital,"G. T. Road, Modinagar, 1 Bank Colony","G. T. Road, Modinagar, 1 Bank Colony,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8688496641,,mvp_generated,29809,Shubham Hospital and Child Care Centre,"305, Circular Road (Near Sadar Hanuman Chowk), Meerut Cantt.","305, Circular Road (Near Sadar Hanuman Chowk), Meerut Cantt.",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3450588439,,mvp_generated,29810,Sirohi Hospital and Maternity Hom,"Near Check Post Tirah, Multan Nagar, Baghpat Road","Near Check Post Tirah, Multan Nagar, Baghpat Road,",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1381083817,,mvp_generated,29811,Tayal Nursing Home,"Baghpat Gate,Meerut City","Baghpat Gate,Meerut City",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8926602608,,mvp_generated,29812,V.S. Hospital.,Railway Road,Railway Road Meerut,Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2434942144,,mvp_generated,29813,Vardan Nursing Home,"29, Budhana Gate","29, Budhana Gate, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8644741810,,mvp_generated,29814,Vimal Shree Hospital and Maternity Home,Railway Road,"Railway Road, Meerut",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8852140427,,mvp_generated,29815,Visioncare Eye and Laser Centre,"Near Radha Govind Mandeep ,Amarpali Cinema Cinema Gar Road","Near Radha Govind Mandeep,Amarpali Cinema Cinema Gar Road",Uttar Pradesh,Meerut,,250002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5414267317,,mvp_generated,29816,Bharat Hospital,"Near Tej Garni, Opposite Ambedkar Degree College","Near Tej Garni, Opposite Ambedkar Degree College,",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5274172451,,mvp_generated,29817,Bhopal Nursing Home,"(A Unit Of Maratha Medicare , Begum Bridge Road","(A Unit Of Maratha Medicare, Begum Bridge Road,",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5834079367,,mvp_generated,29818,Dhanvantri Jeevan Rekha Limited,"1, Saket Near Gol Market","1, Saket Near Gol Market, Meerut,",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3083181949,,mvp_generated,29819,Dr. D. K. Jain Memorial Hospital,"C-20, 21/5 Jagroti Vihar Garh Road","C-20, 21/5 Jagroti Vihar Garh Road",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6822273264,,mvp_generated,29820,Hope Hospital,"200, W.K. Road, Opposite Tyagi Hostel","200, W.K. Road, Opposite Tyagi Hostel,",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1055081242,,mvp_generated,29821,Kamna Nursing Home And Maternity Home,Sharda Road Meerut Up,Sharda Road Meerut Up,Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1943635441,,mvp_generated,29822,Lok Priya Hospital,"A-5, Samrat Palace Gargh Road","A-5, Samrat Palace Gargh Road, Meerut",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3711054376,,mvp_generated,29823,Lokpriya Hospital,"Samrat Palace,Garh Road","Samrat Palace,Garh Road.",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7250817213,,mvp_generated,29824,Lokpriya Hospital,"Near Amber Cinema G. T. Road, Modinagar","Near Amber Cinema G. T. Road, Modinagar",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5850654460,,mvp_generated,29825,Murti Health Care Pvt. Ltd,"44-A, Saket","44-A, Saket Meerut",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5431261380,,mvp_generated,29826,Saint Lukes Hospital,Saket,"Saket, Meerut",Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3701878830,,mvp_generated,29827,St Lukes Hospital,Saket,Saket Meerut,Uttar Pradesh,Meerut,,250003,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2183345648,,mvp_generated,29828,Madhu Nursing Home,"Garh Road, 44-A Nai Sarak Shastri Nagar","Garh Road, 44-A Nai Sarak Shastri Nagar",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7905119338,,mvp_generated,29829,Mimhans (Meerut Intitute Of Medical Health And Neurosciences),"281, 283, Sector-1 Mangal Pandey Nagar Opp: Ccs University","281, 283, Sector-1 Mangal Pandey Nagar Opp: Ccs University",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7193048188,,mvp_generated,29830,Narayan Superspeciality Hospital,Opp Amrapali Cinema Gargh Road,Opp Amrapali Cinema Gargh Road,Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4717504534,,mvp_generated,29831,Prakash Eye Hospital and Laser Centre,"Garh Road , Opposite Hotel Harmony","Garh Road, Opposite Hotel Harmony",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5863263718,,mvp_generated,29832,Prem Surgical Maternity and Trauma Center,"L-5, Shastri Nagar","L-5, Shastri Nagar",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8308938114,,mvp_generated,29833,Sanjay Eye Nursing Home,"K-1252, Shastri Nagar","K-1252, Shastri Nagar,",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1970578026,,mvp_generated,29834,Santosh Hospital,"L-629-631, Shastrinagar, Hapur Road","L-629-631, Shastrinagar, Hapur Road, Meerut",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8783106753,,mvp_generated,29835,Sarvhit Nursing Home,"42- Pallav Puram, Near Modi School Roorkee Road","42- Pallav Puram, Near Modi School Roorkee Road",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6669327838,,mvp_generated,29836,Siddhi Vinayaka Medical Centre,"C-15/5 Jagriti Vihar Garh Road Meerut, Near- H.P.Petrol Pump","C-15/5 Jagriti Vihar Garh Road Meerut, Near- H.P.Petrol Pump, Meerut",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8955622507,,mvp_generated,29837,Sunita Nursing Home,"L-619, Shastri Nagar","L-619, Shastri Nagar",Uttar Pradesh,Meerut,,250004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6349739440,,mvp_generated,29838,A. V. Medical Centre,"R-92, Pallav Puram,Phase-2, Opp-Water Tank, Modipuram","R-92, Pallav Puram,Phase-2, Opp-Water Tank, Modipuram, Meerut",Uttar Pradesh,Meerut,,250110,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5794266812,,mvp_generated,29839,G M Modi Hospital,"Roorkee Road, Near Post Office, Modipuram","Roorkee Road, Near Post Office, Modipuram",Uttar Pradesh,Meerut,,250110,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3536885465,,mvp_generated,29840,Kotpal Hospital,"Pallavpuram Phase 2, Roorkee Road, Meerut(Nh -58)","Pallavpuram Phase 2, Roorkee Road, Meerut(Nh -58)",Uttar Pradesh,Meerut,,250110,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1148903020,,mvp_generated,29841,Sharma Nursing and Maternity Home,"140, New Mohan Puri","140, New Mohan Puri, Meerut",Uttar Pradesh,Meerut,,250110,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8637699655,,mvp_generated,29842,Chc Dorla,Daurala,"Daurala, Meerut",Uttar Pradesh,Meerut,,250221,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6469108469,,mvp_generated,29843,Chc Sardhana,Sardhana,Sardhana Meerut,Uttar Pradesh,Meerut,,250342,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2704430188,,mvp_generated,29844,Our Lady Of Graces Hospital,Sardhana,"Sardhana, Meerut",Uttar Pradesh,Meerut,,250342,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7848632022,,mvp_generated,29845,Chc Mawana,Mawana,Mawana Meerut,Uttar Pradesh,Meerut,,250401,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4470146358,,mvp_generated,29846,Smt. Angoori Devi Nursing Home and Maternity Centre,"Meerut Road, Mawana","Meerut Road, Mawana",Uttar Pradesh,Meerut,,250401,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8399154207,,mvp_generated,29847,Smt. Harshmati Polyclinic and Maternity Home,"Falawada Chowk ,Hastinapur , Mawana","Falawada Chowk,Hastinapur Mawana",Uttar Pradesh,Meerut,,250404,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3321617418,,mvp_generated,29848,"Metro Hospital And Heart Institute, Lal Kurti","47/G-5, Lal Kurty, Boundry Road","47/G-5, Lal Kurty, Boundry Road",Uttar Pradesh,Meerut,,250001,Private,Hospital,Allopathic,Cardiology (Heart Care),"Radiology, CCU, CTVS, RICU, Pathology LAB\nPharmacy, Anaesthesiology Echo, ECG, TMT, DSE, TEE",,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7351164681,,mvp_generated,29849,Anand Hospital\n,"Garh Road Near Medical College, A-1, Damodor Colony, Garh Road","Garh Road Near Medical College, A-1, Damodor Colony, Garh Road\n",Uttar Pradesh,Meerut,,250002,Private,Hospital,Allopathic,"Cardiology, Neurosciences,\n Gastro Sciences, Renal Sciences,\nPlastic Surgery, Oncology,\nPaediatric Surgery",,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6652110439,,mvp_generated,29850,Eye-Q Super Specialty Eye Hospitals,"2nd Floor, Kumar Plaza, Begum Bridge Road","2nd Floor, Kumar Plaza, Begum Bridge Road",Uttar Pradesh,Meerut,,250001,Private,Hospital,Allopathic,Eye Care,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5064535868,,mvp_generated,29851,"Centre For Sight, Meerut","Centre for Sight, Roop Netralaya Building, OppositeNAS College, E.K.Road","Centre for Sight, Roop Netralaya Building, OppositeNAS College, E.K.Road",Uttar Pradesh,Meerut,,250001,Private,Hospital,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7099894684,,mvp_generated,29852,"Centre For Sight, Meerut Cantonment","Centre for Sight at Jawahar Eye Hospital, 194/15, Delhi Road, OppositeRoadways Bus stand, Meerut Cantonment","Centre for Sight at Jawahar Eye Hospital, 194/15, Delhi Road, OppositeRoadways Bus stand, Meerut Cantonment",Uttar Pradesh,Meerut,,250001,Private,Hospital,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8949076042,,mvp_generated,29853,S.K.Road Dispensary,"Swasthya Bhavan, Surgaj Kund","Swasthya Bhavan, Surgaj Kund",Uttar Pradesh,Meerut,,,Public/ Government,Dispensary,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1465290272,,mvp_generated,29854,CGHS Dispensary Mohanpuri,"124, Avas Vikas Colony, New Mohanpuri","124, Avas Vikas Colony, New Mohanpuri",Uttar Pradesh,Meerut,,,Public/ Government,Dispensary,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3314174279,,mvp_generated,29855,"CGHS Dispensary, Vijay Nagar","154, Western Kutchery Road","154, Western Kutchery Road",Uttar Pradesh,Meerut,,,Public/ Government,Dispensary,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2148616999,,mvp_generated,29856,"CGHS Dispensary, Abu Lane",171/V Abu Lane,171/V Abu Lane,Uttar Pradesh,Meerut,,,Public/ Government,Dispensary,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3388899869,,mvp_generated,29857,"CGHS Dispensary, Lekha Nagar","DAD Quarters, Lekha Nagar","DAD Quarters, Lekha Nagar",Uttar Pradesh,Meerut,,,Public/ Government,Dispensary,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6547043477,,mvp_generated,29858,"CGHS Dispensary, Kanker Kehra","Shardhapuri, Kanker Kehra","Shardhapuri, Kanker Kehra",Uttar Pradesh,Meerut,,,Public/ Government,Dispensary,Allopathic,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6989304285,,mvp_generated,29859,Ambedkar Scan Hospital (Pvt.) Ltd.,"Etawan, Rewa Road","Etawan, Rewa Road, Mirzapur",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4597955486,,mvp_generated,29860,Chc Rajgrah,Rajgrah,Rajgrah Mirzapur,Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2458902946,,mvp_generated,29861,Deepshikha Nursing and Maternity Home,"Raidani Colony, Rambagh","Raidani Colony, Rambagh Mirzapur",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1797539463,,mvp_generated,29862,Dhanvantri Chikitsalay,Narayanpur,"Narayanpur, Mirzapur",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4036773060,,mvp_generated,29863,Dr. D. D. Tripathi Memorial Hospital,"Raja Vijaypur Kothi ,Kachehri Road,Civil Line","Raja Vijaypur Kothi,Kachehri Road,Civil Line,Mirzapur",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4818212865,,mvp_generated,29864,Harsh Maternity And Nursing Home,"Near Shri Panchmukhi Mahadev Temple Bariyaghat, Welleslyganj","Near Shri Panchmukhi Mahadev Temple Bariyaghat, Welleslyganj,Mirzapur",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4754899628,,mvp_generated,29865,Mrittunjai Hospital,"Girdhar Chauraha ,Badli Katra","Girdhar Chauraha,Badli Katra, Mirzapur",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9654030881,,mvp_generated,29866,Sight and Life Samiti,Samiti,Samiti Mirzapur,Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8355569755,,mvp_generated,29867,Viveka Nand Hospital And Research Center,"452,Avas Vikas Colony","452,Avas Vikas Colony",Uttar Pradesh,Mirzapur,,231001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5296289578,,mvp_generated,29868,Chc Ahraura,Ahraura Jamalpur,Ahraura Jamalpur Mirzapur,Uttar Pradesh,Mirzapur,,231301,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5508127614,,mvp_generated,29869,Chc Chunaar,Chunaar,Chunaar Mirzapur,Uttar Pradesh,Mirzapur,,231304,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
